,Customer,Gender,Income,Location Code,Marital Status
8104,IK64989,M,17622,Suburban,Divorced
8106,VO29645,M,12430,Suburban,Single
8107,GP83239,M,58414,Suburban,Single
8108,GQ21970,F,17257,Suburban,Single
8109,HP40365,F,70492,Urban,Divorced
8110,UX87150,M,68229,Suburban,Married
8111,OZ30867,F,33397,Suburban,Married
8112,LC60153,M,72503,Urban,Single
8113,OX87524,F,90349,Suburban,Divorced
8115,DB79306,M,25480,Urban,Married
8116,EM77767,F,72462,Urban,Married
8117,PH78214,F,27677,Suburban,Married
8118,LY17996,M,25743,Suburban,Married
8119,XV76553,M,74935,Rural,Married
8121,QC30094,F,15921,Suburban,Married
8122,KH92987,F,30095,Suburban,Married
8123,OB32671,F,20587,Urban,Married
8125,YY46839,F,29628,Suburban,Married
8126,HY36253,M,28677,Rural,Divorced
8127,KA62728,M,87094,Rural,Single
8129,DJ87316,M,43736,Suburban,Married
8130,XC85830,F,69379,Suburban,Single
8131,VK85405,F,80415,Urban,Single
8132,ZP27971,M,26050,Suburban,Married
8133,QC95625,M,57449,Suburban,Single
8134,DN34058,F,68211,Suburban,Married
8135,VS80344,F,28445,Urban,Married
8136,SJ24275,F,37313,Urban,Single
8138,BP35803,F,29194,Urban,Single
8139,CL73599,F,79090,Urban,Married
8140,ZR22245,F,22571,Suburban,Single
8142,FF53048,F,48744,Suburban,Single
8144,DD94148,M,29530,Urban,Married
8145,FM52759,M,67798,Suburban,Divorced
8146,OI39918,M,16208,Suburban,Married
8147,PC72443,F,94757,Rural,Married
8148,OQ15169,F,37995,Suburban,Married
8149,ZO89996,M,72302,Suburban,Divorced
8150,OP70207,M,37934,Urban,Divorced
8151,ID39569,M,19382,Suburban,Married
8152,RJ80405,M,33191,Suburban,Married
8153,NT21324,M,72389,Urban,Married
8154,IY98928,F,91475,Rural,Divorced
8156,FE62142,F,43682,Rural,Married
8157,ZH55575,F,39854,Urban,Divorced
8158,WI86229,M,52162,Urban,Divorced
8160,DN71979,M,74755,Suburban,Divorced
8161,IC22580,M,85339,Urban,Married
8162,MX93069,M,57709,Suburban,Married
8163,TG37225,M,26802,Suburban,Married
8165,KX99703,F,18577,Suburban,Divorced
8168,YP92773,F,21546,Suburban,Married
8169,CF26052,F,49182,Rural,Married
8170,PR37714,F,32238,Suburban,Divorced
8172,BK47926,M,98118,Suburban,Single
8173,BY62906,M,22971,Suburban,Married
8174,UY95661,M,49161,Urban,Married
8175,OS84395,M,90252,Rural,Married
8176,JS53793,F,25036,Suburban,Married
8177,BV25135,M,28314,Suburban,Single
8178,AF17671,F,56337,Suburban,Married
8179,AY30324,F,99074,Urban,Married
8180,XE17270,M,31708,Suburban,Single
8183,AT84725,M,28215,Suburban,Single
8185,YB79192,F,21119,Suburban,Married
8189,RL65736,F,13662,Suburban,Single
8192,NX37589,F,79251,Suburban,Married
8193,BX88206,F,51294,Rural,Married
8197,WK52692,F,29124,Suburban,Married
8199,XR99310,M,97266,Suburban,Married
8200,GU84478,M,48207,Urban,Married
8203,QN67807,M,97316,Urban,Married
8204,AU77281,F,63860,Urban,Married
8205,DN46994,F,72633,Rural,Married
8206,OW97322,M,28013,Suburban,Married
8207,ZC97171,F,60479,Rural,Single
8209,BS95225,M,14151,Suburban,Single
8210,AE93522,M,75891,Rural,Single
8212,FB95495,M,53078,Suburban,Single
8213,PE59735,F,20031,Rural,Married
8214,WR73970,M,92070,Suburban,Married
8215,JD15492,F,44509,Urban,Married
8217,GP85044,M,91967,Rural,Married
8219,VB42222,F,97379,Urban,Divorced
8220,ZR79373,F,14290,Suburban,Married
8224,WX52894,M,21927,Rural,Married
8225,EO51920,F,69096,Rural,Married
8227,EI10204,F,28513,Suburban,Married
8228,GY23881,M,81687,Suburban,Single
8229,FL59259,F,13792,Suburban,Divorced
8230,RN45606,F,32184,Rural,Married
8231,OJ64812,M,26432,Suburban,Single
8232,AK11669,F,59232,Suburban,Divorced
8234,JE99638,M,23577,Rural,Married
8236,AS55478,M,26670,Suburban,Married
8237,OB52091,M,87403,Suburban,Divorced
8238,AM28777,F,51455,Rural,Married
8239,AQ70385,M,30242,Rural,Married
8240,FL22732,M,64311,Urban,Married
8242,MM70762,M,37722,Rural,Single
8243,JT46803,F,42336,Rural,Single
8244,VO25938,M,25998,Suburban,Married
8245,FP31685,F,24887,Suburban,Single
8247,BX88330,F,90918,Urban,Single
8248,QQ86648,M,78834,Suburban,Married
8250,BE69929,F,27872,Urban,Married
8251,BM31989,M,24012,Rural,Married
8252,HW27766,M,16367,Suburban,Married
8253,BC90645,F,55479,Rural,Single
8254,GC36679,M,40778,Suburban,Single
8258,CP76842,F,95438,Rural,Married
8259,IH20118,M,12430,Suburban,Single
8260,DA20472,M,95697,Rural,Married
8262,ZZ20738,F,28108,Suburban,Married
8263,AS18084,F,25370,Suburban,Married
8265,LL73047,F,28672,Suburban,Divorced
8266,CG15505,F,22705,Suburban,Divorced
8267,ZZ22047,M,67798,Suburban,Divorced
8268,NG56399,M,61367,Suburban,Divorced
8269,MD45928,F,59207,Suburban,Single
8270,OV29928,F,67423,Urban,Married
8271,OR28030,M,35095,Suburban,Divorced
8272,LO48748,F,26380,Rural,Single
8273,FX95323,M,88731,Rural,Married
8274,AG85127,M,61409,Urban,Married
8277,FM37864,F,74931,Urban,Divorced
8278,IL23615,M,74770,Suburban,Single
8280,JE32215,F,44299,Rural,Married
8282,WW22291,M,63326,Suburban,Divorced
8284,TG36139,F,21720,Suburban,Single
8285,XN25550,M,55571,Suburban,Married
8286,NG94966,M,34759,Suburban,Divorced
8288,VZ56705,M,38638,Suburban,Married
8289,TQ82322,F,80927,Urban,Single
8291,VG68427,M,81914,Urban,Married
8296,GT19025,F,25407,Urban,Divorced
8297,VN44400,F,86073,Urban,Married
8298,JF45126,M,23818,Suburban,Married
8299,SW94040,F,21326,Suburban,Divorced
8300,XI36396,M,18486,Suburban,Married
8301,CL38926,M,10458,Suburban,Single
8302,CU10179,F,82528,Rural,Married
8303,BK57087,F,38223,Suburban,Married
8304,LF94282,M,63438,Rural,Married
8305,BO46265,M,13432,Suburban,Married
8306,VJ45879,M,26848,Rural,Married
8307,FR12423,M,14072,Suburban,Divorced
8308,IY87065,F,28909,Suburban,Married
8309,LR49944,F,35159,Rural,Married
8310,LU40443,M,64255,Urban,Single
8312,GC52187,F,88842,Urban,Married
8313,FH22095,M,39377,Suburban,Married
8314,KY55245,M,12430,Suburban,Single
8315,ST43920,F,21986,Suburban,Divorced
8316,GG84614,F,27435,Suburban,Single
8317,JW94491,M,25251,Suburban,Divorced
8318,EW51866,F,29881,Rural,Married
8319,KU13616,F,11885,Suburban,Divorced
8320,CB15842,M,40420,Suburban,Married
8321,RN66968,M,74837,Suburban,Married
8322,IQ30108,M,67591,Urban,Married
8323,VB23257,M,47590,Rural,Single
8324,CV13878,F,75474,Suburban,Married
8325,FD14790,M,57177,Suburban,Married
8326,VZ61940,F,52344,Urban,Married
8327,PX66705,F,20072,Suburban,Married
8328,XG66314,M,33604,Urban,Married
8330,VF21523,F,37741,Suburban,Single
8331,OM50417,F,48471,Rural,Married
8332,SO54368,M,58089,Suburban,Married
8333,XZ62430,M,27681,Suburban,Married
8334,RZ51338,M,28992,Suburban,Divorced
8335,NV13794,F,55986,Urban,Married
8336,JB23570,M,94042,Suburban,Married
8339,WW41496,F,70164,Urban,Divorced
8340,IF32545,F,22886,Suburban,Divorced
8341,HF72557,M,19948,Suburban,Divorced
8342,MD41042,F,39293,Urban,Married
8343,UP31333,M,28432,Suburban,Married
8346,SG82836,M,47412,Suburban,Married
8348,MD70513,M,68351,Suburban,Single
8349,YX96463,F,58733,Suburban,Married
8350,LH38387,F,58187,Rural,Married
8351,BY59578,M,63189,Suburban,Married
8353,MZ84108,M,44006,Urban,Single
8354,JG68387,F,60932,Suburban,Married
8355,AQ94108,F,56704,Rural,Married
8357,JQ35849,M,24254,Suburban,Married
8359,EQ90867,M,57125,Suburban,Divorced
8362,MW98508,F,72075,Rural,Married
8363,MM50888,F,34317,Urban,Married
8364,QZ19741,F,96745,Suburban,Married
8365,ET10831,M,95427,Suburban,Single
8367,BM46418,M,30606,Urban,Married
8368,VD78722,M,37876,Urban,Single
8370,EG10175,F,57474,Urban,Divorced
8371,WS60888,M,22828,Suburban,Married
8372,LM58227,F,65096,Suburban,Married
8374,RM87465,M,51066,Suburban,Single
8375,BY75330,M,96866,Urban,Divorced
8376,CF41619,M,20934,Suburban,Married
8377,ZZ54454,M,32510,Suburban,Single
8378,CU84967,F,58577,Urban,Married
8379,UR56056,M,73268,Rural,Married
8381,YE67531,M,19683,Suburban,Married
8382,EW67348,F,38713,Suburban,Divorced
8383,PD69398,M,62370,Rural,Married
8384,YT43943,F,28476,Suburban,Divorced
8385,ON74557,M,74915,Urban,Married
8386,JL52508,M,57709,Suburban,Married
8387,UI62725,M,94676,Suburban,Divorced
8388,LO75919,M,43543,Urban,Married
8389,SM62247,F,68297,Suburban,Single
8390,AF20716,M,74241,Rural,Married
8391,LQ22609,F,61385,Rural,Married
8394,SX20211,M,52548,Suburban,Married
8396,QJ49871,M,26605,Suburban,Married
8399,WY12393,F,82667,Suburban,Single
8400,JF32940,F,31789,Rural,Married
8402,CW85845,F,25151,Urban,Married
8404,AX86552,M,24053,Suburban,Divorced
8406,GG87344,F,55407,Urban,Married
8407,LA35379,F,62461,Rural,Married
8408,EZ43738,F,29406,Suburban,Married
8409,DF49110,M,89420,Urban,Married
8411,QV55524,M,52464,Suburban,Married
8412,EB55390,F,43731,Urban,Married
8413,KB54415,M,13449,Suburban,Single
8416,DC85335,M,49821,Suburban,Married
8417,SR26762,F,34837,Rural,Married
8418,UH86550,F,44222,Urban,Married
8419,ON72594,F,58881,Urban,Married
8420,LE28486,F,46210,Rural,Married
8421,EJ86526,F,49480,Rural,Married
8423,JL25091,M,79284,Rural,Single
8424,HP42153,F,12928,Suburban,Single
8425,OQ27893,M,20510,Suburban,Married
8427,AL43715,M,67541,Rural,Married
8428,YA70612,M,97924,Suburban,Married
8429,LO37570,M,40432,Suburban,Married
8430,XC83045,M,16869,Suburban,Divorced
8431,NC47038,M,91171,Suburban,Married
8433,CR99369,M,34528,Urban,Married
8434,RE68901,F,20303,Suburban,Married
8435,VQ97965,F,73643,Rural,Single
8436,ZK83518,M,10621,Suburban,Single
8437,EJ77557,M,76407,Suburban,Married
8439,OH23652,F,26607,Suburban,Married
8440,NE51159,M,61783,Suburban,Married
8441,GU56606,M,20283,Suburban,Divorced
8442,HR28499,M,43578,Rural,Married
8443,VK92827,M,93606,Suburban,Divorced
8444,DZ85842,M,17920,Suburban,Married
8445,HX87528,M,51800,Urban,Single
8446,FJ57446,F,27694,Suburban,Single
8447,GU91528,F,11904,Suburban,Single
8448,LR92373,F,53444,Urban,Divorced
8449,LC90366,M,22828,Suburban,Married
8450,UI36597,M,50719,Suburban,Married
8451,MD33155,M,46900,Suburban,Married
8453,JA76884,M,60880,Rural,Married
8454,BQ32117,M,40870,Suburban,Married
8455,ZM45168,M,14321,Suburban,Single
8456,BE25221,M,20072,Suburban,Married
8457,II92123,M,77365,Rural,Divorced
8458,PN35535,F,98475,Suburban,Married
8459,EI17022,M,14973,Suburban,Divorced
8460,OH41318,M,83385,Suburban,Divorced
8464,YV85096,F,98110,Urban,Married
8465,DG34434,F,28909,Suburban,Married
8468,NY57065,M,42937,Urban,Married
8469,EO17010,M,30887,Urban,Married
8470,LC47479,M,35442,Suburban,Married
8471,GB92679,F,95139,Rural,Married
8472,VQ78876,F,89834,Rural,Married
8474,XV11038,F,18814,Suburban,Single
8475,MG88768,M,82733,Rural,Married
8476,RN36393,F,28513,Suburban,Married
8478,JD86991,M,67233,Urban,Married
8479,QM60216,M,58718,Suburban,Single
8480,NJ43658,M,21724,Suburban,Married
8481,GL34504,F,65103,Suburban,Married
8482,YX51934,F,55071,Urban,Married
8483,FO83170,M,85817,Rural,Married
8484,JW33458,F,92254,Urban,Married
8485,JP10227,M,88340,Suburban,Married
8486,HX90683,F,63860,Urban,Married
8487,UC19334,F,26411,Suburban,Married
8488,ED61615,M,26189,Suburban,Single
8489,CB78049,M,66114,Rural,Single
8490,OS70004,M,49561,Suburban,Single
8491,SM67119,F,16139,Suburban,Married
8492,RO77709,M,63775,Urban,Married
8493,QT27514,F,25134,Suburban,Married
8494,ZT53375,M,87777,Urban,Single
8496,JL95389,F,62922,Suburban,Married
8497,MF30956,M,83761,Rural,Married
8498,FD36230,F,50801,Rural,Married
8499,OE75629,M,48675,Suburban,Divorced
8500,VV97308,M,55916,Suburban,Married
8502,TW11115,F,30064,Urban,Married
8505,SC30127,F,12081,Suburban,Divorced
8507,EW15755,F,62326,Rural,Married
8508,GH48839,M,25251,Suburban,Divorced
8509,IX46908,F,21289,Suburban,Married
8510,OO89057,F,54054,Rural,Married
8511,LX95134,F,84814,Suburban,Married
8512,CX89767,F,46097,Urban,Married
8513,DI45039,F,58705,Rural,Married
8514,AI14767,F,37455,Suburban,Married
8515,OJ38536,F,62010,Suburban,Married
8516,TI90592,M,61568,Urban,Married
8517,UN63889,M,90443,Urban,Divorced
8518,FZ94690,M,24743,Suburban,Divorced
8519,TL60066,F,22283,Suburban,Divorced
8520,OL61964,M,74627,Urban,Married
8521,DN77617,F,47306,Rural,Married
8523,NA14154,M,59292,Urban,Married
8524,ZO54248,F,23970,Rural,Married
8525,CW13886,M,48428,Urban,Married
8526,TT63451,F,44342,Suburban,Married
8529,ZB85648,F,67117,Urban,Single
8530,IE57921,F,13037,Suburban,Married
8531,OY47486,M,71960,Rural,Single
8532,LV51815,F,73137,Urban,Married
8534,SN69015,M,23797,Suburban,Married
8535,UO54843,M,70286,Rural,Married
8536,ES34753,F,12904,Suburban,Married
8537,KE91683,F,42045,Rural,Married
8538,YU23754,F,24948,Urban,Married
8539,AS77287,M,25452,Suburban,Single
8540,PD36660,F,95850,Urban,Married
8541,BQ20851,M,73556,Urban,Divorced
8544,QV24282,F,43879,Urban,Single
8545,YF67162,F,23941,Suburban,Married
8546,YE20366,M,14390,Suburban,Single
8547,PN77420,M,30039,Suburban,Single
8548,CF26207,M,26806,Suburban,Married
8549,WH24638,F,24450,Urban,Married
8551,AZ90068,M,89219,Suburban,Single
8554,NE70589,M,29504,Suburban,Married
8556,CW38361,M,61706,Rural,Married
8557,BZ92811,F,88122,Suburban,Married
8558,ON68006,F,26129,Suburban,Divorced
8559,VG58889,F,22350,Suburban,Married
8561,OS21957,F,26201,Rural,Married
8564,IE97795,M,39020,Suburban,Married
8565,DM59629,F,47606,Suburban,Divorced
8566,SH48087,F,27231,Suburban,Married
8567,WG93963,F,39946,Suburban,Divorced
8568,OQ88395,M,84300,Rural,Married
8569,XH46220,F,41479,Rural,Married
8570,BK61065,M,56005,Suburban,Married
8572,CO19402,F,99617,Rural,Married
8573,KJ29915,F,28909,Suburban,Married
8574,JX52708,M,25617,Suburban,Divorced
8575,OT42923,M,86788,Suburban,Single
8576,DL34364,M,28523,Suburban,Married
8577,WX16610,F,38492,Urban,Married
8578,NH76558,F,97657,Rural,Married
8579,SQ14756,M,49008,Suburban,Married
8580,EP64069,F,72264,Urban,Married
8581,IS63817,M,20396,Suburban,Married
8582,UC83161,F,60234,Rural,Married
8583,DL45122,M,75556,Suburban,Married
8584,KB90953,F,98710,Urban,Married
8585,EX72956,F,69461,Rural,Single
8588,QR57842,F,73895,Suburban,Married
8589,TB53616,M,20228,Suburban,Divorced
8590,JN10602,F,81785,Suburban,Divorced
8591,VI94769,F,24910,Suburban,Single
8592,BQ60673,M,32946,Suburban,Married
8593,JK68578,F,83868,Rural,Married
8596,ZO16199,F,17099,Suburban,Married
8598,DQ19344,M,33046,Rural,Married
8599,GH35369,M,10621,Suburban,Single
8600,QR26617,M,21498,Suburban,Married
8602,IU62399,F,36889,Urban,Married
8603,OH23893,F,69588,Rural,Married
8604,ZX83542,M,26585,Urban,Married
8606,MV81355,M,99845,Suburban,Married
8607,HU22390,M,66429,Rural,Married
8609,PU33703,F,43721,Suburban,Married
8610,PJ59176,M,51209,Rural,Married
8611,ML68781,F,84498,Urban,Married
8613,NY90858,M,59034,Urban,Married
8615,BT78461,F,96399,Urban,Married
8616,PS68884,M,58089,Suburban,Married
8618,TO84268,M,60964,Urban,Married
8619,UH93563,M,42871,Suburban,Married
8620,GD57363,M,38795,Rural,Married
8622,DO93657,M,57134,Suburban,Married
8623,EF41225,F,40711,Suburban,Married
8624,CY97519,M,26334,Suburban,Married
8625,FO36473,F,31414,Suburban,Married
8626,OD66412,F,74423,Rural,Married
8629,CB17191,F,30646,Rural,Married
8631,VY90611,F,28264,Suburban,Divorced
8634,GX40957,F,70187,Suburban,Married
8635,RT36566,F,31006,Suburban,Divorced
8638,PK26805,M,20371,Suburban,Married
8639,KS36311,F,39141,Suburban,Married
8641,FS70572,M,76837,Rural,Divorced
8644,NQ32487,F,25147,Suburban,Single
8646,VA95584,M,34665,Suburban,Married
8647,FN80010,F,25404,Suburban,Divorced
8648,QX22025,F,37025,Urban,Married
8650,IC74050,F,23939,Suburban,Married
8651,JX80723,M,76673,Rural,Divorced
8652,CT50487,F,55274,Suburban,Married
8653,VT16570,F,30324,Rural,Divorced
8654,YW94562,F,31702,Suburban,Married
8656,SZ61563,M,70908,Urban,Divorced
8657,JO60130,M,81082,Urban,Married
8658,BG55927,F,17705,Suburban,Married
8659,BS53322,F,77738,Urban,Married
8661,CM38959,F,70311,Suburban,Married
8662,FS38926,F,66022,Rural,Married
8663,EN31802,M,74140,Suburban,Married
8664,TO18404,F,73604,Urban,Divorced
8665,VQ53427,M,21855,Suburban,Married
8666,OT50011,F,23305,Rural,Married
8669,JT64945,F,65024,Urban,Married
8670,BO58202,F,22590,Rural,Single
8672,GM84292,F,38401,Suburban,Married
8673,DW20514,M,25539,Suburban,Married
8674,WZ45123,M,60880,Rural,Married
8675,LW11571,M,87313,Suburban,Divorced
8676,TI48450,M,23916,Suburban,Married
8677,CZ62883,F,34854,Suburban,Married
8678,BY88565,F,48203,Suburban,Divorced
8679,EB61889,M,25322,Suburban,Divorced
8680,GX22027,F,16656,Suburban,Married
8681,BN91755,F,44723,Urban,Married
8682,OZ89964,M,35979,Suburban,Single
8683,PV62467,F,36413,Rural,Married
8686,BD69478,M,51883,Suburban,Married
8688,UA73107,M,18608,Suburban,Divorced
8690,MT78037,M,55964,Suburban,Divorced
8691,FH81263,M,85510,Suburban,Married
8692,SZ94413,M,30706,Urban,Married
8693,HI48554,F,29587,Suburban,Married
8694,YR30159,M,20309,Suburban,Divorced
8696,BM16805,F,12470,Suburban,Married
8698,YC63458,F,86498,Rural,Married
8699,VS42598,F,62902,Rural,Married
8700,BB65725,M,57293,Urban,Married
8702,RR39300,F,51255,Urban,Married
8704,IO81315,F,69241,Rural,Married
8705,JC93010,M,25632,Suburban,Married
8706,XO56170,F,87428,Urban,Divorced
8707,QS65968,M,98796,Suburban,Married
8708,PT42203,M,78617,Rural,Married
8710,RE85409,M,93893,Rural,Married
8711,YW95322,M,23629,Suburban,Married
8713,XP41644,M,30574,Urban,Single
8714,FZ89300,F,69555,Urban,Single
8715,ED80746,M,19634,Suburban,Married
8716,BD35524,M,15776,Suburban,Married
8717,EW68125,F,46819,Urban,Divorced
8718,TT86956,F,47950,Urban,Married
8720,TM68292,F,12626,Suburban,Single
8721,SC23927,M,20993,Suburban,Divorced
8722,BO92934,M,24392,Suburban,Married
8723,XR82418,M,86305,Rural,Married
8725,UC34044,F,56701,Suburban,Married
8726,MU64306,M,57074,Rural,Married
8728,UX24010,F,53614,Suburban,Married
8731,MT39460,M,76441,Urban,Single
8732,NM33351,F,86134,Rural,Divorced
8733,IR29181,M,45262,Suburban,Married
8735,US34108,F,27725,Suburban,Married
8736,LG45849,M,27985,Suburban,Married
8737,FI25204,F,29673,Urban,Single
8738,YM24620,M,24790,Suburban,Married
8739,UG49494,F,57846,Suburban,Single
8742,XB70333,M,10738,Suburban,Single
8743,BC75105,M,45587,Urban,Divorced
8744,BR22486,F,82940,Suburban,Single
8745,JT27173,M,42633,Urban,Married
8746,AT31367,F,18577,Suburban,Divorced
8747,EW17514,M,60880,Rural,Married
8748,QJ31447,M,22582,Suburban,Married
8750,FP53421,M,25944,Suburban,Divorced
8751,ZF54421,M,34498,Suburban,Single
8752,EG81847,F,31027,Suburban,Single
8754,RA47157,M,45609,Urban,Married
8755,ZA45956,F,16181,Suburban,Divorced
8756,PB93081,M,41195,Rural,Married
8757,ZE49470,F,76194,Urban,Single
8759,MG53211,F,60097,Urban,Single
8760,YB49540,F,95017,Suburban,Married
8763,IN28584,F,83547,Rural,Married
8765,TT97465,M,57561,Suburban,Married
8766,AM88377,F,10180,Suburban,Married
8767,JA47688,M,40658,Suburban,Single
8768,GP87031,F,23554,Suburban,Divorced
8770,TG37259,M,28989,Suburban,Married
8771,KM22467,M,55898,Suburban,Married
8772,JB32090,F,53441,Suburban,Married
8773,EY78874,M,20848,Suburban,Married
8775,RV92809,M,22520,Suburban,Married
8776,VI69768,M,69781,Suburban,Married
8777,NP40205,M,99711,Rural,Married
8778,LZ56963,F,25785,Suburban,Single
8779,CO56168,M,62638,Urban,Married
8781,WX80471,M,56875,Rural,Married
8782,EH51056,M,93102,Suburban,Married
8783,DK19711,M,25564,Urban,Divorced
8784,ZJ71004,F,29918,Rural,Married
8785,CE68841,F,95891,Rural,Married
8786,HX41374,M,72988,Rural,Married
8787,QE13586,M,44368,Suburban,Married
8788,PA20570,M,84146,Suburban,Married
8789,MB91424,M,36259,Suburban,Married
8790,QW98193,M,56480,Suburban,Single
8791,TS53731,F,79674,Rural,Married
8792,WK55963,M,61036,Suburban,Married
8793,CE71123,F,33235,Rural,Single
8794,KK38827,F,29462,Suburban,Single
8795,YH81239,M,48131,Suburban,Divorced
8797,UK79109,M,37937,Suburban,Married
8798,TV37646,F,70012,Suburban,Married
8799,QS35019,M,60880,Rural,Married
8801,VX94337,M,59762,Suburban,Divorced
8803,ET39822,F,62902,Rural,Married
8804,WA94988,F,57245,Suburban,Single
8805,WZ23060,F,39040,Suburban,Married
8807,WG28563,F,70914,Rural,Married
8808,KE70943,F,97238,Suburban,Divorced
8809,LD76400,F,42522,Suburban,Married
8812,IV60781,F,37384,Suburban,Married
